GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13
Id,Id2,Geography,Households; Estimate; Total,Households; Margin of Error; Total,Families; Estimate; Total,Families; Margin of Error; Total,Married-couple families; Estimate; Total,Married-couple families; Margin of Error; Total,Nonfamily households; Estimate; Total,Nonfamily households; Margin of Error; Total,Households; Estimate; Median income (dollars),Households; Margin of Error; Median income (dollars),Families; Estimate; Median income (dollars),Families; Margin of Error; Median income (dollars),Married-couple families; Estimate; Median income (dollars),Married-couple families; Margin of Error; Median income (dollars),Nonfamily households; Estimate; Median income (dollars),Nonfamily households; Margin of Error; Median income (dollars)
8600000US75474,75474,ZCTA5 75474,5609,314,3926,268,2918,249,1683,222,43267,4870,51728,6765,62000,7308,18532,1967
8600000US75475,75475,ZCTA5 75475,85,38,57,33,57,33,28,22,30707,6185,30982,14220,30982,14220,30278,7901
8600000US75476,75476,ZCTA5 75476,465,89,380,94,327,80,85,32,52462,13988,60455,23549,72578,28811,30625,22560
8600000US75477,75477,ZCTA5 75477,373,74,231,59,175,52,142,42,27589,7427,42574,7649,53542,10481,17308,5906
8600000US75478,75478,ZCTA5 75478,372,77,239,69,216,68,133,48,41346,5540,52784,5029,54091,10091,20066,4901
8600000US75479,75479,ZCTA5 75479,669,66,451,54,367,52,218,52,43393,3879,51146,9773,53438,10761,19773,8786
8600000US75480,75480,ZCTA5 75480,611,116,472,108,350,90,139,67,54531,13006,59936,10010,67143,8808,24550,9187
8600000US75481,75481,ZCTA5 75481,151,34,111,30,98,29,40,20,49135,8185,62344,10262,66667,11697,31000,23619
8600000US75482,75482,ZCTA5 75482,9188,275,6802,257,5013,308,2386,264,43382,3214,51265,5529,62903,3134,27045,4632
8600000US75486,75486,ZCTA5 75486,843,152,674,148,565,151,169,84,51006,17902,55882,14080,55368,13697,-,**
8600000US75487,75487,ZCTA5 75487,650,138,450,116,321,107,200,76,49286,9312,60000,17888,80114,19940,20556,16598
8600000US75488,75488,ZCTA5 75488,354,78,252,77,204,66,102,49,38875,12753,63500,30422,80125,14957,19375,11488
8600000US75489,75489,ZCTA5 75489,407,68,271,53,196,45,136,45,50156,13280,71250,25867,80781,8599,25714,12918
8600000US75490,75490,ZCTA5 75490,839,73,686,73,534,61,153,45,63750,10740,68387,5106,74700,4853,27031,14445
8600000US75491,75491,ZCTA5 75491,1964,172,1545,176,1122,168,419,95,55172,7963,62534,10871,69554,12192,27128,7475
8600000US75492,75492,ZCTA5 75492,201,44,126,36,81,29,75,35,51607,7165,57045,12918,67344,22149,29375,13938
8600000US75493,75493,ZCTA5 75493,124,31,114,31,84,30,10,8,31071,7545,31429,8571,32143,9871,26875,10277
8600000US75494,75494,ZCTA5 75494,3714,231,2480,224,1856,218,1234,220,35563,5781,46974,7619,60850,14947,17047,3469
8600000US75495,75495,ZCTA5 75495,2681,226,2011,209,1608,207,670,162,67314,10999,90514,8414,93319,5309,17138,8141
8600000US75496,75496,ZCTA5 75496,1186,110,883,109,729,97,303,70,48167,10577,61375,13000,72118,6316,22458,2814
8600000US75497,75497,ZCTA5 75497,1497,208,1195,198,1040,183,302,103,54618,7340,55539,10185,59286,17740,36383,9365
8600000US75501,75501,ZCTA5 75501,12881,531,8374,579,5233,453,4507,496,34186,2517,43190,3029,60984,8234,22223,1903
8600000US75503,75503,ZCTA5 75503,9397,448,6547,371,4713,358,2850,436,53884,5550,72642,6793,92564,7195,28472,8596
8600000US75550,75550,ZCTA5 75550,341,73,249,73,183,64,92,38,38860,7244,55750,24564,64659,22876,24167,10688
8600000US75551,75551,ZCTA5 75551,4304,339,3068,312,2395,314,1236,291,37318,6425,52132,7443,59081,11429,19127,4281
8600000US75554,75554,ZCTA5 75554,760,86,517,95,391,91,243,56,42500,14134,57513,11296,58234,5621,21422,2527
8600000US75555,75555,ZCTA5 75555,581,97,441,99,366,89,140,61,50471,2725,51627,4997,53636,13911,32685,3350
8600000US75556,75556,ZCTA5 75556,406,68,285,62,199,53,121,44,36042,11716,45781,15452,54375,28495,19083,4546
8600000US75558,75558,ZCTA5 75558,567,149,455,143,240,114,112,66,44972,18329,39911,8389,-,**,-,**
8600000US75559,75559,ZCTA5 75559,2114,206,1378,174,1117,176,736,152,44891,5666,55862,8787,60262,8198,23475,4325
8600000US75560,75560,ZCTA5 75560,353,107,225,92,209,96,128,69,31632,10216,39152,10999,39330,10087,29444,10409
8600000US75561,75561,ZCTA5 75561,1975,140,1524,146,1114,145,451,91,41862,5986,46747,3149,55357,9165,23085,2892
8600000US75562,75562,ZCTA5 75562,56,59,0,13,0,13,56,59,-,**,-,**,-,**,-,**
8600000US75563,75563,ZCTA5 75563,2003,199,1317,173,1020,182,686,161,38941,6249,47238,5408,49297,4243,15000,8138
8600000US75565,75565,ZCTA5 75565,119,39,78,32,54,29,41,27,-,**,32143,21381,39688,10987,14250,11780
8600000US75566,75566,ZCTA5 75566,325,87,173,60,132,55,152,74,30707,7250,40568,16551,45000,9323,21591,16646
8600000US75567,75567,ZCTA5 75567,1773,196,1436,172,1088,176,337,86,50645,10326,61711,12468,68077,10486,26292,4995
8600000US75568,75568,ZCTA5 75568,1092,168,639,131,369,93,453,108,29891,10207,39083,5553,47461,11471,19115,5327
8600000US75569,75569,ZCTA5 75569,1360,177,840,104,604,124,520,206,39867,6697,40391,10329,43721,13039,34444,13738
8600000US75570,75570,ZCTA5 75570,3224,243,2151,216,1597,198,1073,202,44776,6513,55958,4783,63015,7687,27965,6780
8600000US75571,75571,ZCTA5 75571,1130,173,861,167,694,179,269,87,35731,2941,45139,21399,60417,28284,19097,8444
8600000US75572,75572,ZCTA5 75572,1368,182,935,170,634,158,433,116,42549,6908,50891,4267,65156,28677,25848,9946
8600000US75573,75573,ZCTA5 75573,26,27,21,27,18,27,5,6,80694,29138,-,**,-,**,-,**
8600000US75574,75574,ZCTA5 75574,693,86,492,82,369,76,201,62,48942,8994,52500,11124,59241,7987,23750,17007
8600000US75601,75601,ZCTA5 75601,6088,333,3473,270,2216,241,2615,337,39508,3753,60325,7649,71808,8567,25094,3794
8600000US75602,75602,ZCTA5 75602,6916,353,4823,306,2940,305,2093,303,34045,3466,39361,2555,50361,4444,20300,3793
8600000US75603,75603,ZCTA5 75603,2230,200,1550,200,1138,161,680,171,50306,6771,60608,17522,84833,12620,31042,11076
8600000US75604,75604,ZCTA5 75604,11535,461,8103,505,5318,396,3432,459,47441,4292,52677,4089,69707,7717,30711,7033
8600000US75605,75605,ZCTA5 75605,11887,460,7864,465,6062,427,4023,383,57655,2544,76678,6499,86104,5419,33302,7324
8600000US75630,75630,ZCTA5 75630,1081,171,747,140,608,121,334,96,41023,6164,49135,7962,57639,12416,20543,6895
8600000US75631,75631,ZCTA5 75631,1069,95,801,94,644,98,268,70,60877,3201,68142,7746,78750,13131,20625,17709
8600000US75633,75633,ZCTA5 75633,5290,264,3550,332,2693,343,1740,301,50974,4105,57679,7879,73438,8954,26386,7453
8600000US75638,75638,ZCTA5 75638,2377,204,1736,196,1291,164,641,146,39718,4324,53083,11739,57278,3805,21790,5778
8600000US75639,75639,ZCTA5 75639,1206,166,827,167,593,143,379,109,35071,17863,50489,23566,54931,19761,15260,5518
8600000US75640,75640,ZCTA5 75640,1768,242,1239,191,1097,189,529,186,41870,9473,54837,10581,59080,10946,26750,11757
8600000US75641,75641,ZCTA5 75641,67,32,49,26,19,14,18,19,-,**,39750,21680,39750,19504,-,**
8600000US75642,75642,ZCTA5 75642,6,10,6,10,6,10,0,13,-,**,-,**,-,**,-,**
8600000US75643,75643,ZCTA5 75643,811,111,607,97,457,83,204,62,50750,3848,63162,18538,73839,9116,25667,12449
8600000US75644,75644,ZCTA5 75644,4273,282,3008,244,2446,250,1265,229,44898,6344,59265,4808,63635,2473,20163,3599
8600000US75645,75645,ZCTA5 75645,3264,283,2444,272,1974,271,820,203,58415,13482,67124,6004,72321,11543,33571,10474
8600000US75647,75647,ZCTA5 75647,4559,365,3338,297,2270,286,1221,236,44059,3660,55900,10399,77048,8390,29557,10710
8600000US75650,75650,ZCTA5 75650,3209,304,2493,266,2074,280,716,225,56732,8456,63807,13907,74486,11464,30000,11522
8600000US75651,75651,ZCTA5 75651,726,155,619,158,545,156,107,73,46755,13217,55614,18623,56547,18236,25954,6809
8600000US75652,75652,ZCTA5 75652,4676,293,3458,307,2453,265,1218,204,44981,5032,54038,5762,66989,8891,22456,3538
8600000US75654,75654,ZCTA5 75654,4496,258,3280,256,2561,207,1216,199,48162,4510,59077,8985,71454,6272,21747,4125
8600000US75656,75656,ZCTA5 75656,1630,192,1166,163,758,145,464,124,44015,6433,52857,15927,70625,11861,24595,7751
8600000US75657,75657,ZCTA5 75657,3290,234,1946,224,1520,197,1344,204,33246,4655,42692,12816,56690,6967,18221,2029
8600000US75661,75661,ZCTA5 75661,1197,232,813,193,631,172,384,125,47757,13391,52083,7242,53527,7003,24389,20131
8600000US75662,75662,ZCTA5 75662,8982,451,6359,344,4573,363,2623,470,56972,3701,64247,3482,74299,5449,31460,7455
8600000US75667,75667,ZCTA5 75667,410,86,268,73,221,65,142,60,36333,20254,38125,29212,51875,29298,32500,26591
8600000US75668,75668,ZCTA5 75668,794,134,593,115,430,101,201,76,37813,13171,49279,8593,62647,16200,10391,3964
8600000US75669,75669,ZCTA5 75669,260,83,212,83,177,87,48,34,66389,3965,67500,13943,77674,18993,24167,16050
8600000US75670,75670,ZCTA5 75670,5863,370,3857,350,2334,273,2006,264,32619,3573,42378,4750,57268,4407,19119,3720
8600000US75672,75672,ZCTA5 75672,6264,316,4460,279,3531,271,1804,202,47037,3952,59487,3674,65625,6604,26667,2567
8600000US75681,75681,ZCTA5 75681,960,102,662,92,511,87,298,72,37574,7494,46500,11340,55250,10139,22976,6638
8600000US75682,75682,ZCTA5 75682,174,44,124,35,97,31,50,24,48750,13045,60938,16997,75417,24038,-,**
8600000US75683,75683,ZCTA5 75683,1635,194,1014,190,902,189,621,147,36740,8258,56310,17222,58810,28808,19870,3423
8600000US75684,75684,ZCTA5 75684,2486,192,1815,186,1291,154,671,123,44188,8070,54366,4765,58556,6702,20781,3023
8600000US75686,75686,ZCTA5 75686,4684,212,3442,209,2605,204,1242,198,42364,4006,47857,6651,59170,3223,25000,4254
8600000US75691,75691,ZCTA5 75691,1173,189,823,167,577,140,350,138,44083,10977,49966,12570,70720,21373,30769,12942
8600000US75692,75692,ZCTA5 75692,1669,208,1268,186,921,157,401,120,49489,7896,49697,6561,54784,16780,-,**
8600000US75693,75693,ZCTA5 75693,2403,164,1981,152,1581,236,422,150,55475,4051,55846,6690,63583,24300,30266,11489
8600000US75701,75701,ZCTA5 75701,12813,445,7809,396,5313,339,5004,426,46025,2733,56147,4024,73357,4686,27289,4306
8600000US75702,75702,ZCTA5 75702,8046,409,5499,376,3042,340,2547,289,30201,1856,33659,3970,43214,6642,21094,2152
8600000US75703,75703,ZCTA5 75703,16445,525,9771,527,7542,577,6674,516,52612,2605,78315,4111,88377,3430,35371,3496
8600000US75704,75704,ZCTA5 75704,2885,289,2204,278,1381,220,681,201,38512,2190,40227,8915,49973,8412,24055,13092
8600000US75705,75705,ZCTA5 75705,771,175,533,150,306,118,238,123,51273,14059,59154,14846,72500,24682,-,**
8600000US75706,75706,ZCTA5 75706,2998,326,2206,318,1572,275,792,215,47280,8125,57770,16183,73571,16654,31750,7757
8600000US75707,75707,ZCTA5 75707,5429,340,3872,294,3170,270,1557,238,58176,6149,71189,5171,82969,13041,37870,7297
8600000US75708,75708,ZCTA5 75708,2195,292,1704,282,1333,239,491,153,34231,6486,37846,8028,40778,5317,20636,6792
8600000US75709,75709,ZCTA5 75709,1972,215,1155,161,825,133,817,195,54750,16606,67377,10440,76406,12528,30265,11783
8600000US75750,75750,ZCTA5 75750,1408,204,903,182,835,171,505,175,42063,7259,60237,14287,60744,12172,26615,10561
8600000US75751,75751,ZCTA5 75751,5927,345,4233,309,3392,291,1694,303,42429,4076,50422,6632,59291,5494,22914,3743
8600000US75752,75752,ZCTA5 75752,2707,251,2060,260,1654,187,647,182,42336,6397,51290,10505,57092,13650,21065,3259
8600000US75754,75754,ZCTA5 75754,2147,234,1570,223,1327,196,577,154,51250,4308,52938,6759,57697,17687,38839,17417
8600000US75755,75755,ZCTA5 75755,1989,217,1389,187,1002,166,600,170,50794,5663,53363,6287,59667,14804,33235,19519
8600000US75756,75756,ZCTA5 75756,1498,195,1222,208,1040,189,276,97,53482,11337,63333,19457,64778,18571,22368,17785
8600000US75757,75757,ZCTA5 75757,4238,340,3282,314,2868,313,956,189,57375,8571,74244,18475,85690,23801,26579,4907
8600000US75758,75758,ZCTA5 75758,3409,266,2395,223,1935,229,1014,205,46926,7893,60615,9002,68583,9122,21139,3206
8600000US75759,75759,ZCTA5 75759,25,17,15,13,6,7,10,14,13438,5136,15938,14008,-,**,8333,3317
8600000US75760,75760,ZCTA5 75760,1013,143,726,123,592,121,287,88,47250,8390,70660,9441,72406,28118,14958,3813
8600000US75762,75762,ZCTA5 75762,4804,329,3793,281,3349,296,1011,259,79223,6126,85181,6005,89210,7428,36875,24388
8600000US75763,75763,ZCTA5 75763,2218,213,1497,181,1184,160,721,164,45625,7076,57465,13630,70085,8460,30899,7220
8600000US75764,75764,ZCTA5 75764,62,28,41,19,31,16,21,19,45000,32566,70313,41982,72188,39735,-,**
8600000US75765,75765,ZCTA5 75765,2816,242,2129,207,1745,190,687,154,51268,5573,57401,4604,61121,5001,30030,6793
8600000US75766,75766,ZCTA5 75766,9209,326,6627,297,4691,283,2582,290,39705,1725,48159,2337,57662,4783,24533,4026
8600000US75770,75770,ZCTA5 75770,1108,165,906,159,801,157,202,75,58824,8424,64722,7301,69635,6693,20000,6466
8600000US75771,75771,ZCTA5 75771,7203,350,5558,334,4585,351,1645,296,59969,3392,67275,4288,72591,7213,26108,7426
8600000US75773,75773,ZCTA5 75773,4762,303,3454,258,2832,254,1308,243,45599,4931,54212,4630,55600,5212,26739,5861
8600000US75778,75778,ZCTA5 75778,1267,224,790,191,619,165,477,124,41875,8774,46864,5721,49178,11913,30019,5714
8600000US75779,75779,ZCTA5 75779,62,33,52,29,40,25,10,15,39722,17974,-,**,-,**,-,**
8600000US75780,75780,ZCTA5 75780,91,38,85,36,63,36,6,8,57292,20547,61250,17378,65781,23784,-,**
8600000US75783,75783,ZCTA5 75783,2931,214,1971,216,1464,198,960,163,46019,5575,57736,7817,65198,7889,23167,7648
8600000US75784,75784,ZCTA5 75784,275,76,196,66,144,54,79,45,39688,16869,43173,3177,42143,11129,15057,7266
8600000US75785,75785,ZCTA5 75785,3173,218,2297,215,1642,198,876,155,39940,5081,47866,5557,52819,9370,23135,5127
8600000US75788,75788,ZCTA5 75788,88,69,44,68,44,68,44,67,-,**,-,**,-,**,-,**
8600000US75789,75789,ZCTA5 75789,2748,233,1965,239,1523,231,783,166,48824,8894,64495,8565,70566,6761,20230,6410
8600000US75790,75790,ZCTA5 75790,1650,184,1157,155,853,153,493,136,51140,9134,66042,14055,83359,15531,19482,10244
8600000US75791,75791,ZCTA5 75791,4646,367,3749,277,2986,309,897,244,66250,10144,73216,5778,80205,7101,34077,16771
8600000US75792,75792,ZCTA5 75792,1266,196,777,153,632,140,489,175,38059,4904,60673,19295,63142,9292,19974,15238
8600000US75801,75801,ZCTA5 75801,5847,343,4116,319,3046,284,1731,267,38255,4818,46682,6109,60904,5223,21490,3190
8600000US75803,75803,ZCTA5 75803,6278,351,4427,335,3500,297,1851,243,45730,5007,52367,2644,59746,8208,23383,3055
8600000US75831,75831,ZCTA5 75831,2012,206,1482,203,1131,207,530,125,48523,10327,52917,15171,62060,19362,36929,9507
8600000US75832,75832,ZCTA5 75832,13,19,0,13,0,13,13,19,-,**,-,**,-,**,-,**
8600000US75833,75833,ZCTA5 75833,1394,179,1094,180,862,179,300,95,53871,14835,69300,18023,71081,22446,22037,8877
8600000US75835,75835,ZCTA5 75835,4531,235,2693,204,1851,191,1838,228,29114,2606,43887,5530,57521,5527,18702,2751
8600000US75838,75838,ZCTA5 75838,331,83,188,75,147,67,143,59,38125,16383,43250,14626,48098,19137,-,**
8600000US75839,75839,ZCTA5 75839,2023,211,1362,185,932,175,661,189,40339,5396,55778,5937,57052,2587,23512,14133
8600000US75840,75840,ZCTA5 75840,2706,234,1942,199,1304,192,764,185,49643,8472,61338,7262,75132,13369,21277,1465
8600000US75844,75844,ZCTA5 75844,2593,204,1832,185,1413,192,761,139,37610,4326,48667,9440,54205,11587,22019,10186
8600000US75845,75845,ZCTA5 75845,1231,148,804,128,607,112,427,115,36823,4187,46538,7388,53808,6013,24375,11391
8600000US75846,75846,ZCTA5 75846,1003,172,673,132,408,100,330,130,40020,8367,45439,8820,61429,16041,23333,9441
8600000US75847,75847,ZCTA5 75847,731,89,480,86,366,82,251,64,40250,11343,49929,2755,51250,9161,16382,4078
8600000US75848,75848,ZCTA5 75848,55,28,40,25,33,22,15,14,50417,38978,47500,46772,50972,40510,-,**
8600000US75849,75849,ZCTA5 75849,36,25,14,10,8,7,22,22,20962,7897,31875,14877,32500,7869,20385,11228
8600000US75850,75850,ZCTA5 75850,252,101,160,82,84,52,92,56,49912,37567,71250,45279,94500,32871,-,**
8600000US75851,75851,ZCTA5 75851,749,134,527,97,416,88,222,87,43125,11393,51422,7916,52778,24076,20938,10506
8600000US75852,75852,ZCTA5 75852,379,103,257,67,220,57,122,61,48750,12539,69375,25757,83750,30364,25000,3228
8600000US75853,75853,ZCTA5 75853,301,87,176,70,133,56,125,63,27773,5058,43879,15449,44632,27822,15066,6172
8600000US75855,75855,ZCTA5 75855,1039,160,654,129,536,121,385,114,37569,13429,48833,11692,52500,15827,16402,3785
8600000US75856,75856,ZCTA5 75856,23,26,23,26,10,14,0,13,-,**,-,**,-,**,-,**
8600000US75858,75858,ZCTA5 75858,15,21,0,13,0,13,15,21,-,**,-,**,-,**,-,**
8600000US75859,75859,ZCTA5 75859,743,140,596,132,522,121,147,49,41932,26361,57778,25581,69375,23311,23854,9334
8600000US75860,75860,ZCTA5 75860,2082,199,1455,161,1101,152,627,154,44375,6859,50188,21785,80625,21279,28646,12591
8600000US75861,75861,ZCTA5 75861,575,118,431,107,324,86,144,64,61483,9310,63558,11733,65625,13995,14063,12457
8600000US75862,75862,ZCTA5 75862,3790,280,2466,273,1764,225,1324,202,35335,4334,40054,3075,46767,4291,19773,3500
8600000US75901,75901,ZCTA5 75901,10703,358,7979,365,5452,450,2724,342,45604,3000,48400,3244,56722,4827,27350,5336
8600000US75904,75904,ZCTA5 75904,12319,445,8618,471,5809,417,3701,363,43639,3032,52908,2658,64368,6194,19988,2498
8600000US75925,75925,ZCTA5 75925,1563,156,1067,157,747,148,496,110,30774,4544,40625,14168,58507,13538,17390,7312
8600000US75926,75926,ZCTA5 75926,437,64,269,53,225,51,168,48,39750,14406,56359,7462,58942,6773,22727,4823
8600000US75928,75928,ZCTA5 75928,298,112,166,88,119,79,132,82,20614,3349,35263,26103,-,**,14432,2014
8600000US75929,75929,ZCTA5 75929,577,133,322,92,262,79,255,102,28984,6685,48587,16999,48913,15320,17232,4626
8600000US75930,75930,ZCTA5 75930,787,129,501,128,342,101,286,75,24005,6735,33225,6223,48026,20509,15147,2906
8600000US75931,75931,ZCTA5 75931,863,156,561,119,461,103,302,118,56058,17109,73920,13540,77171,14925,39107,17135
8600000US75932,75932,ZCTA5 75932,578,94,443,81,344,81,135,58,46111,19028,54549,19006,66750,13036,35117,12963
8600000US75933,75933,ZCTA5 75933,466,121,264,118,239,117,202,101,46579,7393,58350,18275,58775,27935,36250,20560
8600000US75934,75934,ZCTA5 75934,73,53,32,35,32,35,41,39,-,**,-,**,-,**,10905,4165
8600000US75935,75935,ZCTA5 75935,4905,297,3236,270,2171,252,1669,277,33420,4438,42225,7090,54401,8793,19088,2073
8600000US75936,75936,ZCTA5 75936,342,65,216,52,189,53,126,43,39167,10859,56250,11138,59844,21917,23000,8391
8600000US75937,75937,ZCTA5 75937,339,57,267,53,189,41,72,29,41648,10618,54297,16194,56875,21299,14375,9615
8600000US75938,75938,ZCTA5 75938,1102,131,823,128,674,118,279,75,46574,7685,54375,9301,55227,8544,17917,6233
8600000US75939,75939,ZCTA5 75939,1658,287,1255,246,916,222,403,116,39175,3418,44199,6103,54211,11476,23678,4107
8600000US75941,75941,ZCTA5 75941,2569,220,2080,183,1395,179,489,118,44413,5098,49333,3662,61506,5354,14552,2344
8600000US75942,75942,ZCTA5 75942,47,44,47,44,0,13,0,13,45461,40618,43594,37350,-,**,-,**
8600000US75943,75943,ZCTA5 75943,561,117,401,99,291,74,160,59,47535,10370,49934,29700,70329,19561,26000,13833
8600000US75944,75944,ZCTA5 75944,592,80,432,75,342,65,160,48,37024,10177,44333,14309,51250,17650,21786,4220
8600000US75946,75946,ZCTA5 75946,1257,166,808,123,543,103,449,143,40847,7677,50448,7891,56685,6614,29583,7861
8600000US75948,75948,ZCTA5 75948,2139,230,1383,211,1108,194,756,165,32512,3169,39632,9362,46364,6838,25433,5731
8600000US75949,75949,ZCTA5 75949,2648,202,1799,228,1421,214,849,157,40500,10188,51048,5876,60669,14518,18617,1979
8600000US75951,75951,ZCTA5 75951,5061,325,3527,263,2710,266,1534,226,39457,6116,60793,7917,66992,3791,17319,2516
8600000US75954,75954,ZCTA5 75954,1182,146,874,128,641,113,308,96,46600,10637,51522,10576,61840,6306,25114,8377
8600000US75956,75956,ZCTA5 75956,2698,242,1613,228,1233,219,1085,176,37277,12409,57888,8738,68906,5823,17069,2113
8600000US75959,75959,ZCTA5 75959,288,72,232,63,180,58,56,42,41184,13588,46094,5074,45781,5325,-,**
8600000US75960,75960,ZCTA5 75960,363,124,283,109,171,87,80,73,-,**,40486,37220,69844,56246,-,**
8600000US75961,75961,ZCTA5 75961,6103,325,3681,313,2470,267,2422,268,32494,4145,47146,6028,60000,8138,20327,4165
8600000US75962,75962,ZCTA5 75962,0,13,0,13,0,13,0,13,-,**,-,**,-,**,-,**
8600000US75964,75964,ZCTA5 75964,6620,320,4482,285,3046,292,2138,271,34811,4867,44920,6752,60735,5490,17584,2026
8600000US75965,75965,ZCTA5 75965,7823,351,4542,324,3480,278,3281,326,45065,4596,67978,7149,81159,9115,23699,2789
8600000US75966,75966,ZCTA5 75966,1609,143,943,160,606,132,666,137,32549,3196,34941,9584,39375,19596,18636,7671
8600000US75968,75968,ZCTA5 75968,550,99,349,84,246,74,201,69,29130,6569,34327,13109,51000,34896,21920,8314
8600000US75969,75969,ZCTA5 75969,1327,188,1012,179,801,193,315,142,50387,10164,61944,17186,64963,17704,27940,13604
8600000US75972,75972,ZCTA5 75972,2150,190,1410,154,1057,148,740,146,30948,6332,39167,10751,48653,4190,18514,3098
8600000US75973,75973,ZCTA5 75973,903,118,637,99,529,92,266,87,47981,8243,59267,6154,59375,12084,30426,11419
8600000US75974,75974,ZCTA5 75974,1007,151,716,137,508,113,291,84,32786,5288,37273,7694,46100,6842,22011,6664
