Median Income (dollars),Month,Number of Households,Year,Zip Code
142074.75,3,6942,2013,75022
142504.0,4,6952,2013,75022
142933.25,5,6962,2013,75022
143362.5,6,6973,2013,75022
143791.75,7,6983,2013,75022
144221.0,8,6993,2013,75022
144650.25,9,7003,2013,75022
145079.5,10,7013,2013,75022
145508.75,11,7023,2013,75022
145938.0,12,7034,2013,75022
146015.25,1,7046,2014,75022
146092.5,2,7058,2014,75022
146169.75,3,7070,2014,75022
146247.0,4,7082,2014,75022
146324.25,5,7094,2014,75022
146401.5,6,7107,2014,75022
146478.75,7,7119,2014,75022
146556.0,8,7131,2014,75022
146633.25,9,7143,2014,75022
146710.5,10,7155,2014,75022
146787.75,11,7167,2014,75022
146865.0,12,7180,2014,75022
146876.91666666666,1,7193,2015,75022
146888.83333333334,2,7207,2015,75022
146900.75,3,7221,2015,75022
146912.66666666666,4,7234,2015,75022
146924.58333333334,5,7248,2015,75022
146936.5,6,7262,2015,75022
146948.41666666666,7,7275,2015,75022
146960.33333333334,8,7289,2015,75022
146972.25,9,7303,2015,75022
146984.16666666666,10,7316,2015,75022
146996.08333333334,11,7330,2015,75022
147008.0,12,7344,2015,75022
147186.41666666666,1,7342,2016,75022
147364.83333333334,2,7341,2016,75022
147543.25,3,7340,2016,75022
147721.66666666666,4,7338,2016,75022
147900.08333333334,5,7337,2016,75022
148078.5,6,7336,2016,75022
148256.91666666666,7,7334,2016,75022
148435.33333333334,8,7333,2016,75022
148613.75,9,7332,2016,75022
148792.16666666666,10,7330,2016,75022
148970.58333333334,11,7329,2016,75022
149149.0,12,7328,2016,75022
75060.0,1,17502,2011,75023
75060.0,2,17502,2011,75023
75060.0,3,17502,2011,75023
75060.0,4,17502,2011,75023
75060.0,5,17502,2011,75023
75060.0,6,17502,2011,75023
75060.0,7,17502,2011,75023
75060.0,8,17502,2011,75023
75060.0,9,17502,2011,75023
75060.0,10,17502,2011,75023
75060.0,11,17502,2011,75023
75060.0,12,17502,2011,75023
74956.16666666667,1,17505,2012,75023
74852.33333333333,2,17508,2012,75023
74748.5,3,17511,2012,75023
74644.66666666667,4,17514,2012,75023
74540.83333333333,5,17517,2012,75023
74437.0,6,17520,2012,75023
74333.16666666667,7,17523,2012,75023
74229.33333333333,8,17526,2012,75023
74125.5,9,17529,2012,75023
74021.66666666667,10,17532,2012,75023
73917.83333333333,11,17535,2012,75023
73814.0,12,17539,2012,75023
73894.25,1,17557,2013,75023
73974.5,2,17576,2013,75023
74054.75,3,17594,2013,75023
74135.0,4,17613,2013,75023
74215.25,5,17631,2013,75023
74295.5,6,17650,2013,75023
74375.75,7,17669,2013,75023
74456.0,8,17687,2013,75023
74536.25,9,17706,2013,75023
74616.5,10,17724,2013,75023
74696.75,11,17743,2013,75023
74777.0,12,17762,2013,75023
74679.08333333333,1,17759,2014,75023
74581.16666666667,2,17756,2014,75023
74483.25,3,17753,2014,75023
74385.33333333333,4,17750,2014,75023
74287.41666666667,5,17747,2014,75023
74189.5,6,17745,2014,75023
74091.58333333333,7,17742,2014,75023
73993.66666666667,8,17739,2014,75023
73895.75,9,17736,2014,75023
73797.83333333333,10,17733,2014,75023
73699.91666666667,11,17730,2014,75023
73602.0,12,17728,2014,75023
73595.0,1,17759,2015,75023
73588.0,2,17791,2015,75023
73581.0,3,17823,2015,75023
73574.0,4,17855,2015,75023
73567.0,5,17887,2015,75023
73560.0,6,17919,2015,75023
73553.0,7,17951,2015,75023
73546.0,8,17983,2015,75023
73539.0,9,18015,2015,75023
73532.0,10,18047,2015,75023
73525.0,11,18079,2015,75023
73518.0,12,18111,2015,75023
73827.91666666667,1,18138,2016,75023
74137.83333333333,2,18166,2016,75023
74447.75,3,18194,2016,75023
74757.66666666667,4,18221,2016,75023
75067.58333333333,5,18249,2016,75023
75377.5,6,18277,2016,75023
75687.41666666667,7,18304,2016,75023
75997.33333333333,8,18332,2016,75023
76307.25,9,18360,2016,75023
76617.16666666667,10,18387,2016,75023
76927.08333333333,11,18415,2016,75023
77237.0,12,18443,2016,75023
89349.0,1,14542,2011,75024
89349.0,2,14542,2011,75024
89349.0,3,14542,2011,75024
89349.0,4,14542,2011,75024
89349.0,5,14542,2011,75024
89349.0,6,14542,2011,75024
89349.0,7,14542,2011,75024
89349.0,8,14542,2011,75024
89349.0,9,14542,2011,75024
89349.0,10,14542,2011,75024
89349.0,11,14542,2011,75024
89349.0,12,14542,2011,75024
89470.25,1,14608,2012,75024
89591.5,2,14674,2012,75024
89712.75,3,14740,2012,75024
89834.0,4,14806,2012,75024
89955.25,5,14872,2012,75024
90076.5,6,14938,2012,75024
90197.75,7,15004,2012,75024
90319.0,8,15070,2012,75024
90440.25,9,15136,2012,75024
90561.5,10,15202,2012,75024
90682.75,11,15268,2012,75024
90804.0,12,15335,2012,75024
90629.25,1,15378,2013,75024
90454.5,2,15422,2013,75024
90279.75,3,15466,2013,75024
90105.0,4,15510,2013,75024
89930.25,5,15554,2013,75024
89755.5,6,15598,2013,75024
89580.75,7,15642,2013,75024
89406.0,8,15686,2013,75024
89231.25,9,15730,2013,75024
89056.5,10,15774,2013,75024
88881.75,11,15818,2013,75024
88707.0,12,15862,2013,75024
88741.33333333333,1,15926,2014,75024
88775.66666666667,2,15991,2014,75024
88810.0,3,16056,2014,75024
88844.33333333333,4,16120,2014,75024
88878.66666666667,5,16185,2014,75024
88913.0,6,16250,2014,75024
88947.33333333333,7,16314,2014,75024
88981.66666666667,8,16379,2014,75024
89016.0,9,16444,2014,75024
89050.33333333333,10,16508,2014,75024
89084.66666666667,11,16573,2014,75024
89119.0,12,16638,2014,75024
89131.16666666667,1,16670,2015,75024
89143.33333333333,2,16703,2015,75024
89155.5,3,16736,2015,75024
89167.66666666667,4,16769,2015,75024
89179.83333333333,5,16802,2015,75024
89192.0,6,16835,2015,75024
89204.16666666667,7,16868,2015,75024
89216.33333333333,8,16901,2015,75024
89228.5,9,16934,2015,75024
89240.66666666667,10,16967,2015,75024
89252.83333333333,11,17000,2015,75024
89265.0,12,17033,2015,75024
89203.33333333333,1,17047,2016,75024
89141.66666666667,2,17062,2016,75024
89080.0,3,17077,2016,75024
89018.33333333333,4,17092,2016,75024
88956.66666666667,5,17107,2016,75024
88895.0,6,17122,2016,75024
88833.33333333333,7,17137,2016,75024
88771.66666666667,8,17152,2016,75024
88710.0,9,17167,2016,75024
88648.33333333333,10,17182,2016,75024
88586.66666666667,11,17197,2016,75024
88525.0,12,17212,2016,75024
106531.0,1,18011,2011,75025
106531.0,2,18011,2011,75025
106531.0,3,18011,2011,75025
106531.0,4,18011,2011,75025
106531.0,5,18011,2011,75025
106531.0,6,18011,2011,75025
106531.0,7,18011,2011,75025
106531.0,8,18011,2011,75025
106531.0,9,18011,2011,75025
106531.0,10,18011,2011,75025
106531.0,11,18011,2011,75025
106531.0,12,18011,2011,75025
106443.58333333333,1,18022,2012,75025
106356.16666666667,2,18034,2012,75025
106268.75,3,18045,2012,75025
106181.33333333333,4,18057,2012,75025
106093.91666666667,5,18068,2012,75025
106006.5,6,18080,2012,75025
105919.08333333333,7,18092,2012,75025
105831.66666666667,8,18103,2012,75025
105744.25,9,18115,2012,75025
105656.83333333333,10,18126,2012,75025
105569.41666666667,11,18138,2012,75025
105482.0,12,18150,2012,75025
105372.5,1,18180,2013,75025
105263.0,2,18210,2013,75025
105153.5,3,18240,2013,75025
105044.0,4,18270,2013,75025
104934.5,5,18300,2013,75025
104825.0,6,18330,2013,75025
104715.5,7,18360,2013,75025
104606.0,8,18390,2013,75025
104496.5,9,18420,2013,75025
104387.0,10,18450,2013,75025
104277.5,11,18480,2013,75025
104168.0,12,18511,2013,75025
104345.75,1,18543,2014,75025
104523.5,2,18576,2014,75025
104701.25,3,18608,2014,75025
104879.0,4,18641,2014,75025
105056.75,5,18673,2014,75025
105234.5,6,18706,2014,75025
105412.25,7,18738,2014,75025
105590.0,8,18771,2014,75025
105767.75,9,18803,2014,75025
105945.5,10,18836,2014,75025
106123.25,11,18868,2014,75025
106301.0,12,18901,2014,75025
106559.0,1,18909,2015,75025
106817.0,2,18918,2015,75025
107075.0,3,18927,2015,75025
107333.0,4,18936,2015,75025
107591.0,5,18945,2015,75025
107849.0,6,18954,2015,75025
108107.0,7,18963,2015,75025
108365.0,8,18972,2015,75025
108623.0,9,18981,2015,75025
108881.0,10,18990,2015,75025
109139.0,11,18999,2015,75025
109397.0,12,19008,2015,75025
109385.33333333333,1,19008,2016,75025
109373.66666666667,2,19009,2016,75025
109362.0,3,19010,2016,75025
109350.33333333333,4,19010,2016,75025
109338.66666666667,5,19011,2016,75025
109327.0,6,19012,2016,75025
109315.33333333333,7,19012,2016,75025
109303.66666666667,8,19013,2016,75025
109292.0,9,19014,2016,75025
109280.33333333333,10,19014,2016,75025
109268.66666666667,11,19015,2016,75025
109257.0,12,19016,2016,75025
110320.0,1,13717,2011,75028
110320.0,2,13717,2011,75028
110320.0,3,13717,2011,75028
110320.0,4,13717,2011,75028
110320.0,5,13717,2011,75028
110320.0,6,13717,2011,75028
110320.0,7,13717,2011,75028
110320.0,8,13717,2011,75028
110320.0,9,13717,2011,75028
110320.0,10,13717,2011,75028
110320.0,11,13717,2011,75028
110320.0,12,13717,2011,75028
110317.16666666667,1,13728,2012,75028
110314.33333333333,2,13740,2012,75028
110311.5,3,13751,2012,75028
110308.66666666667,4,13763,2012,75028
110305.83333333333,5,13774,2012,75028
110303.0,6,13786,2012,75028
110300.16666666667,7,13798,2012,75028
110297.33333333333,8,13809,2012,75028
110294.5,9,13821,2012,75028
110291.66666666667,10,13832,2012,75028
110288.83333333333,11,13844,2012,75028
110286.0,12,13856,2012,75028
110378.08333333333,1,13901,2013,75028
110470.16666666667,2,13947,2013,75028
110562.25,3,13992,2013,75028
110654.33333333333,4,14038,2013,75028
110746.41666666667,5,14083,2013,75028
110838.5,6,14129,2013,75028
110930.58333333333,7,14174,2013,75028
111022.66666666667,8,14220,2013,75028
111114.75,9,14265,2013,75028
111206.83333333333,10,14311,2013,75028
111298.91666666667,11,14356,2013,75028
111391.0,12,14402,2013,75028
111256.83333333333,1,14436,2014,75028
111122.66666666667,2,14471,2014,75028
110988.5,3,14505,2014,75028
110854.33333333333,4,14540,2014,75028
110720.16666666667,5,14574,2014,75028
110586.0,6,14609,2014,75028
110451.83333333333,7,14643,2014,75028
110317.66666666667,8,14678,2014,75028
110183.5,9,14712,2014,75028
110049.33333333333,10,14747,2014,75028
109915.16666666667,11,14781,2014,75028
109781.0,12,14816,2014,75028
109977.91666666667,1,14826,2015,75028
110174.83333333333,2,14837,2015,75028
110371.75,3,14847,2015,75028
110568.66666666667,4,14858,2015,75028
110765.58333333333,5,14868,2015,75028
110962.5,6,14879,2015,75028
111159.41666666667,7,14890,2015,75028
111356.33333333333,8,14900,2015,75028
111553.25,9,14911,2015,75028
111750.16666666667,10,14921,2015,75028
111947.08333333333,11,14932,2015,75028
112144.0,12,14943,2015,75028
111992.5,1,14988,2016,75028
111841.0,2,15033,2016,75028
111689.5,3,15078,2016,75028
111538.0,4,15123,2016,75028
111386.5,5,15168,2016,75028
111235.0,6,15214,2016,75028
111083.5,7,15259,2016,75028
110932.0,8,15304,2016,75028
110780.5,9,15349,2016,75028
110629.0,10,15394,2016,75028
110477.5,11,15439,2016,75028
110326.0,12,15485,2016,75028
92526.0,1,9541,2011,75032
92526.0,2,9541,2011,75032
92526.0,3,9541,2011,75032
92526.0,4,9541,2011,75032
92526.0,5,9541,2011,75032
92526.0,6,9541,2011,75032
92526.0,7,9541,2011,75032
92526.0,8,9541,2011,75032
92526.0,9,9541,2011,75032
92526.0,10,9541,2011,75032
92526.0,11,9541,2011,75032
92526.0,12,9541,2011,75032
92436.83333333333,1,9556,2012,75032
92347.66666666667,2,9571,2012,75032
92258.5,3,9586,2012,75032
92169.33333333333,4,9601,2012,75032
92080.16666666667,5,9616,2012,75032
91991.0,6,9631,2012,75032
91901.83333333333,7,9646,2012,75032
91812.66666666667,8,9661,2012,75032
91723.5,9,9676,2012,75032
91634.33333333333,10,9691,2012,75032
91545.16666666667,11,9706,2012,75032
91456.0,12,9722,2012,75032
91610.33333333333,1,9754,2013,75032
91764.66666666667,2,9787,2013,75032
91919.0,3,9820,2013,75032
92073.33333333333,4,9853,2013,75032
92227.66666666667,5,9885,2013,75032
92382.0,6,9918,2013,75032
92536.33333333333,7,9951,2013,75032
92690.66666666667,8,9984,2013,75032
92845.0,9,10016,2013,75032
92999.33333333333,10,10049,2013,75032
93153.66666666667,11,10082,2013,75032
93308.0,12,10115,2013,75032
93389.66666666667,1,10138,2014,75032
93471.33333333333,2,10162,2014,75032
93553.0,3,10186,2014,75032
93634.66666666667,4,10210,2014,75032
93716.33333333333,5,10233,2014,75032
93798.0,6,10257,2014,75032
93879.66666666667,7,10281,2014,75032
93961.33333333333,8,10305,2014,75032
94043.0,9,10328,2014,75032
94124.66666666667,10,10352,2014,75032
94206.33333333333,11,10376,2014,75032
94288.0,12,10400,2014,75032
94361.41666666667,1,10412,2015,75032
94434.83333333333,2,10424,2015,75032
94508.25,3,10437,2015,75032
94581.66666666667,4,10449,2015,75032
94655.08333333333,5,10461,2015,75032
94728.5,6,10474,2015,75032
94801.91666666667,7,10486,2015,75032
94875.33333333333,8,10498,2015,75032
94948.75,9,10511,2015,75032
95022.16666666667,10,10523,2015,75032
95095.58333333333,11,10535,2015,75032
95169.0,12,10548,2015,75032
95279.41666666667,1,10555,2016,75032
95389.83333333333,2,10562,2016,75032
95500.25,3,10569,2016,75032
95610.66666666667,4,10576,2016,75032
95721.08333333333,5,10583,2016,75032
95831.5,6,10591,2016,75032
95941.91666666667,7,10598,2016,75032
96052.33333333333,8,10605,2016,75032
96162.75,9,10612,2016,75032
96273.16666666667,10,10619,2016,75032
96383.58333333333,11,10626,2016,75032
96494.0,12,10634,2016,75032
111841.0,1,22540,2011,75034
111841.0,2,22540,2011,75034
111841.0,3,22540,2011,75034
111841.0,4,22540,2011,75034
111841.0,5,22540,2011,75034
111841.0,6,22540,2011,75034
111841.0,7,22540,2011,75034
111841.0,8,22540,2011,75034
111841.0,9,22540,2011,75034
111841.0,10,22540,2011,75034
111841.0,11,22540,2011,75034
111841.0,12,22540,2011,75034
111932.33333333333,1,22668,2012,75034
112023.66666666667,2,22796,2012,75034
112115.0,3,22924,2012,75034
112206.33333333333,4,23052,2012,75034
112297.66666666667,5,23180,2012,75034
112389.0,6,23308,2012,75034
112480.33333333333,7,23436,2012,75034
112571.66666666667,8,23564,2012,75034
112663.0,9,23692,2012,75034
112754.33333333333,10,23820,2012,75034
112845.66666666667,11,23948,2012,75034
112937.0,12,24076,2012,75034
112802.08333333333,1,24206,2013,75034
112667.16666666667,2,24337,2013,75034
112532.25,3,24468,2013,75034
112397.33333333333,4,24599,2013,75034
112262.41666666667,5,24730,2013,75034
112127.5,6,24861,2013,75034
111992.58333333333,7,24992,2013,75034
111857.66666666667,8,25123,2013,75034
111722.75,9,25254,2013,75034
111587.83333333333,10,25385,2013,75034
111452.91666666667,11,25516,2013,75034
111318.0,12,25647,2013,75034
111427.0,1,25782,2014,75034
111536.0,2,25918,2014,75034
111645.0,3,26054,2014,75034
111754.0,4,26190,2014,75034
111863.0,5,26325,2014,75034
111972.0,6,26461,2014,75034
112081.0,7,26597,2014,75034
112190.0,8,26733,2014,75034
112299.0,9,26868,2014,75034
112408.0,10,27004,2014,75034
112517.0,11,27140,2014,75034
112626.0,12,27276,2014,75034
112656.75,1,27389,2015,75034
112687.5,2,27502,2015,75034
112718.25,3,27615,2015,75034
112749.0,4,27729,2015,75034
112779.75,5,27842,2015,75034
112810.5,6,27955,2015,75034
112841.25,7,28068,2015,75034
112872.0,8,28182,2015,75034
112902.75,9,28295,2015,75034
112933.5,10,28408,2015,75034
112964.25,11,28521,2015,75034
112995.0,12,28635,2015,75034
113131.16666666667,1,28823,2016,75034
113267.33333333333,2,29011,2016,75034
113403.5,3,29199,2016,75034
113539.66666666667,4,29387,2016,75034
113675.83333333333,5,29575,2016,75034
113812.0,6,29763,2016,75034
113948.16666666667,7,29951,2016,75034
114084.33333333333,8,30139,2016,75034
114220.5,9,30327,2016,75034
114356.66666666667,10,30515,2016,75034
114492.83333333333,11,30703,2016,75034
114629.0,12,30892,2016,75034
98058.0,1,15643,2011,75035
98058.0,2,15643,2011,75035
98058.0,3,15643,2011,75035
98058.0,4,15643,2011,75035
98058.0,5,15643,2011,75035
98058.0,6,15643,2011,75035
98058.0,7,15643,2011,75035
98058.0,8,15643,2011,75035
98058.0,9,15643,2011,75035
98058.0,10,15643,2011,75035
98058.0,11,15643,2011,75035
98058.0,12,15643,2011,75035
98312.66666666667,1,15704,2012,75035
98567.33333333333,2,15765,2012,75035
98822.0,3,15826,2012,75035
99076.66666666667,4,15887,2012,75035
99331.33333333333,5,15948,2012,75035
99586.0,6,16009,2012,75035
99840.66666666667,7,16070,2012,75035
100095.33333333333,8,16131,2012,75035
100350.0,9,16192,2012,75035
100604.66666666667,10,16253,2012,75035
100859.33333333333,11,16314,2012,75035
101114.0,12,16375,2012,75035
101263.91666666667,1,16418,2013,75035
101413.83333333333,2,16461,2013,75035
101563.75,3,16504,2013,75035
101713.66666666667,4,16547,2013,75035
101863.58333333333,5,16590,2013,75035
102013.5,6,16633,2013,75035
102163.41666666667,7,16676,2013,75035
102313.33333333333,8,16719,2013,75035
102463.25,9,16762,2013,75035
102613.16666666667,10,16805,2013,75035
102763.08333333333,11,16848,2013,75035
102913.0,12,16891,2013,75035
103394.75,1,16935,2014,75035
103876.5,2,16980,2014,75035
104358.25,3,17024,2014,75035
104840.0,4,17069,2014,75035
105321.75,5,17113,2014,75035
105803.5,6,17158,2014,75035
106285.25,7,17202,2014,75035
106767.0,8,17247,2014,75035
107248.75,9,17291,2014,75035
107730.5,10,17336,2014,75035
108212.25,11,17380,2014,75035
108694.0,12,17425,2014,75035
109000.58333333333,1,17490,2015,75035
109307.16666666667,2,17556,2015,75035
109613.75,3,17622,2015,75035
109920.33333333333,4,17688,2015,75035
110226.91666666667,5,17753,2015,75035
110533.5,6,17819,2015,75035
110840.08333333333,7,17885,2015,75035
111146.66666666667,8,17951,2015,75035
111453.25,9,18016,2015,75035
111759.83333333333,10,18082,2015,75035
112066.41666666667,11,18148,2015,75035
112373.0,12,18214,2015,75035
112887.75,1,18334,2016,75035
113402.5,2,18454,2016,75035
113917.25,3,18574,2016,75035
114432.0,4,18695,2016,75035
114946.75,5,18815,2016,75035
115461.5,6,18935,2016,75035
115976.25,7,19055,2016,75035
116491.0,8,19176,2016,75035
117005.75,9,19296,2016,75035
117520.5,10,19416,2016,75035
118035.25,11,19536,2016,75035
118550.0,12,19657,2016,75035
46965.0,1,12059,2011,75038
46965.0,2,12059,2011,75038
46965.0,3,12059,2011,75038
46965.0,4,12059,2011,75038
46965.0,5,12059,2011,75038
46965.0,6,12059,2011,75038
46965.0,7,12059,2011,75038
46965.0,8,12059,2011,75038
46965.0,9,12059,2011,75038
46965.0,10,12059,2011,75038
46965.0,11,12059,2011,75038
46965.0,12,12059,2011,75038
46914.333333333336,1,12040,2012,75038
46863.666666666664,2,12022,2012,75038
46813.0,3,12004,2012,75038
46762.333333333336,4,11985,2012,75038
46711.666666666664,5,11967,2012,75038
46661.0,6,11949,2012,75038
46610.333333333336,7,11930,2012,75038
46559.666666666664,8,11912,2012,75038
46509.0,9,11894,2012,75038
46458.333333333336,10,11875,2012,75038
46407.666666666664,11,11857,2012,75038
46357.0,12,11839,2012,75038
46504.75,1,11858,2013,75038
46652.5,2,11877,2013,75038
46800.25,3,11896,2013,75038
46948.0,4,11915,2013,75038
47095.75,5,11934,2013,75038
47243.5,6,11953,2013,75038
47391.25,7,11972,2013,75038
47539.0,8,11991,2013,75038
47686.75,9,12010,2013,75038
47834.5,10,12029,2013,75038
47982.25,11,12048,2013,75038
48130.0,12,12068,2013,75038
48078.75,1,12071,2014,75038
48027.5,2,12074,2014,75038
47976.25,3,12077,2014,75038
47925.0,4,12081,2014,75038
47873.75,5,12084,2014,75038
47822.5,6,12087,2014,75038
47771.25,7,12090,2014,75038
47720.0,8,12094,2014,75038
47668.75,9,12097,2014,75038
47617.5,10,12100,2014,75038
47566.25,11,12103,2014,75038
47515.0,12,12107,2014,75038
47471.333333333336,1,12117,2015,75038
47427.666666666664,2,12128,2015,75038
47384.0,3,12139,2015,75038
47340.333333333336,4,12150,2015,75038
47296.666666666664,5,12161,2015,75038
47253.0,6,12172,2015,75038
47209.333333333336,7,12182,2015,75038
47165.666666666664,8,12193,2015,75038
47122.0,9,12204,2015,75038
47078.333333333336,10,12215,2015,75038
47034.666666666664,11,12226,2015,75038
46991.0,12,12237,2015,75038
46991.083333333336,1,12248,2016,75038
46991.166666666664,2,12260,2016,75038
46991.25,3,12272,2016,75038
46991.333333333336,4,12283,2016,75038
46991.416666666664,5,12295,2016,75038
46991.5,6,12307,2016,75038
46991.583333333336,7,12318,2016,75038
46991.666666666664,8,12330,2016,75038
46991.75,9,12342,2016,75038
46991.833333333336,10,12353,2016,75038
46991.916666666664,11,12365,2016,75038
46992.0,12,12377,2016,75038
62849.0,1,5759,2011,75039
62849.0,2,5759,2011,75039
62849.0,3,5759,2011,75039
62849.0,4,5759,2011,75039
62849.0,5,5759,2011,75039
62849.0,6,5759,2011,75039
62849.0,7,5759,2011,75039
62849.0,8,5759,2011,75039
62849.0,9,5759,2011,75039
62849.0,10,5759,2011,75039
62849.0,11,5759,2011,75039
62849.0,12,5759,2011,75039
63532.75,1,5814,2012,75039
64216.5,2,5869,2012,75039
64900.25,3,5925,2012,75039
65584.0,4,5980,2012,75039
66267.75,5,6035,2012,75039
66951.5,6,6091,2012,75039
